time,x,y,z
898.0000000000001,-1808887.04051416,4394403.563945614,4957461.680576545
900.0,-1804727.0497107569,4384202.913856292,4967979.660614678
902.0,-1800558.1934745016,4373980.728149515,4978473.168771722
904.0,-1796380.492369665,4363737.057247631,4988942.153594076
906.0000000000001,-1792193.9670035422,4353471.951677473,4999386.5637498805
908.0,-1787998.6380263462,4343185.462070101,5009806.348029268
910.0,-1783794.5261311044,4332877.639160541,5020201.4553446015
912.0,-1779581.652053553,4322548.533787534,5030571.834730718
914.0,-1775360.0365720307,4312198.196893275,5040917.435345171
916.0000000000001,-1771129.7005073752,4301826.679523155,5051238.206468468
918.0000000000001,-1766890.664722815,4291434.032825503,5061534.097504311
920.0000000000001,-1762642.9501238654,4281020.308051323,5071805.057979839
922.0,-1758386.5776582218,4270585.556554042,5082051.037545863
924.0000000000001,-1754121.5683156527,4260129.8297892455,5092271.985977105
926.0000000000001,-1749847.943127894,4249653.179314415,5102467.853172436
928.0000000000001,-1745565.7231685426,4239155.65678867,5112638.5891551105
930.0,-1741274.9295529483,4228637.313972508,5122784.144073003
932.0000000000001,-1736975.5834381077,4218098.202727538,5132904.468198845
934.0000000000001,-1732667.7060225576,4207538.375016222,5142999.511930456
936.0000000000001,-1728351.3185462654,4196957.882901613,5153069.225790981
938.0,-1724026.4422905243,4186356.7785470877,5163113.560429119
940.0000000000001,-1719693.0985778433,4175735.114216088,5173132.466619358
942.0000000000001,-1715351.3087718403,4165092.9422718533,5183125.895262212
944.0000000000001,-1711001.0942771342,4154430.315177159,5193093.797384438
946.0000000000002,-1706642.476539236,4143747.2854940477,5203036.124139282
948.0000000000001,-1702275.4770444406,4133043.9058835693,5212952.826806697
950.0000000000001,-1697900.1173197182,4122320.2291055107,5222843.856793578
952.0000000000001,-1693516.4189326055,4111576.308018133,5232709.165633988
954.0000000000002,-1689124.403491097,4100812.1955779027,5242548.704989386
956.0000000000001,-1684724.0926435348,4090027.944839227,5252362.426648853
958.0000000000001,-1680315.5080785006,4079223.6089541847,5262150.2825293215
960.0000000000001,-1675898.6715247056,4068399.2411722597,5271912.224675793
962.0000000000002,-1671473.604750881,4057554.894840072,5281648.205261573
964.0,-1667040.3295656675,4046690.623401111,5291358.176588489
966.0000000000001,-1662598.8678175067,4035806.4803954638,5301042.091087111
968.0000000000001,-1658149.2413945298,4024902.5194595484,5310699.901316984
970.0000000000001,-1653691.4722244476,4013978.7943258425,5320331.559966838
972.0,-1649225.58227444,4003035.358822615,5329937.0198548185
974.0000000000001,-1644751.5935510457,3992072.2668736535,5339516.233928704
976.0000000000001,-1640269.5281000512,3981089.5724979956,5349069.155266123
978.0000000000001,-1635779.4080063794,3970087.329809656,5358595.737074777
980.0,-1631281.255393979,3959065.5930173546,5368095.932692656
982.0000000000001,-1626775.092425713,3948024.416424247,5377569.695588262
984.0000000000001,-1622260.9413032483,3936963.8544276496,5387016.979360817
986.0000000000001,-1617738.824266942,3925883.9615187673,5396437.737740487
988.0000000000002,-1613208.7635957312,3914784.792282421,5405831.924588593
990.0000000000001,-1608670.781607021,3903666.4013967747,5415199.493897828
992.0000000000001,-1604124.9006565723,3892528.84363306,5424540.399792473
994.0000000000001,-1599571.143138389,3881372.1738553015,5433854.596528605
996.0000000000002,-1595009.5314846064,3870196.447020045,5443142.038494316
998.0000000000001,-1590440.0881653787,3859001.71817608,5452402.680209921
1000.0000000000001,-1585862.8356887656,3847788.042464164,5461636.476328171
1002.0000000000001,-1581277.7966006205,3836555.4751167493,5470843.3816344645
1004.0000000000002,-1576684.9934844768,3825304.071457704,5480023.351047057
1006.0000000000001,-1572084.4489614351,3814033.886902038,5489176.339617265
1008.0000000000001,-1567476.18569005,3802744.9769556248,5498302.302529687
1010.0000000000001,-1562860.2263662165,3791437.397214924,5507401.195102398
1012.0000000000002,-1558236.5937230568,3780111.203366705,5516472.972787166
1014.0,-1553605.3105308062,3768766.451187769,5525517.591169652
1016.0000000000001,-1548966.3995966997,3757403.196544669,5534535.00596962
1018.0000000000001,-1544319.8837648577,3746021.495393433,5543525.173041145
1020.0000000000001,-1539665.7859161722,3734621.403779285,5552488.048372808
1022.0,-1535004.1289681927,3723202.977836365,5561423.588087906
1023.9999999999999,-1530334.9358750114,3711766.273787449,5570331.748444657
1026.0,-1525658.2296271485,3700311.3479436715,5579212.485836396
1028.0,-1520974.0332514385,3688838.256704242,5588065.756791783
1030.0,-1516282.3698109144,3677347.056556166,5596891.517974997
1032.0,-1511583.2624046935,3665837.8040739647,5605689.726185944
1034.0,-1506876.734167862,3654310.5559193925,5614460.33836045
1036.0,-1502162.8082713601,3642765.3688411554,5623203.311570463
1038.0,-1497441.507921866,3631202.29967463,5631918.60302425
1040.0,-1492712.856361681,3619621.40534158,5640606.170066595
1042.0,-1487976.876868614,3608022.7428498752,5649265.970178995
1044.0,-1483233.5927558662,3596406.369293207,5657897.9609798575
1046.0,-1478483.027371914,3584772.341850805,5666502.100224692
1048.0,-1473725.2041003937,3573120.717787157,5675078.345806311
1050.0,-1468960.146359986,3561451.5544517185,5683626.655755016
1052.0,-1464187.8776042988,3549764.9092786363,5692146.988238797
1054.0,-1459408.4213217513,3538060.839786457,5700639.301563522
1056.0,-1454621.8010354578,3526339.4035778465,5709103.55417313
1058.0,-1449828.0403031104,3514600.6583393035,5717539.70464982
1060.0,-1445027.1627168632,3502844.6618408742,5725947.711714244
1062.0,-1440219.1919032147,3491071.471935866,5734327.534225697
1064.0,-1435404.1515228911,3479281.146560563,5742679.1311823
1066.0,-1430582.0652707294,3467473.743733937,5751002.461721197
1068.0,-1425752.9568755599,3455649.3215573635,5759297.4851187365
1070.0,-1420916.8501000889,3443807.9382143333,5767564.160790661
1072.0,-1416073.7687407816,3431949.651970166,5775802.448292292
1074.0,-1411223.7366277438,3420074.52117172,5784012.307318714
1076.0,-1406366.7776246055,3408182.60424711,5792193.697704964
1078.0,-1401502.9156284018,3396273.9597054124,5800346.579426212
1080.0,-1396632.1745694554,3384348.6461363817,5808470.912597944
1082.0,-1391754.5784112592,3372406.722210159,5816566.657476146
1084.0,-1386870.1511503574,3360448.2466769847,5824633.774457486
1086.0,-1381978.9168162271,3348473.278366907,5832672.224079497
1088.0,-1377080.899471161,3336481.8761894954,5840681.967020753
1090.0,-1372176.1232101477,3324474.0991335483,5848662.964101051
1092.0,-1367264.6121607542,3312450.0062668035,5856615.176281595
1094.0,-1362346.390483006,3300409.6567356475,5864538.564665166
1096.0,-1357421.4823692695,3288353.109764826,5872433.090496307
1098.0,-1352489.9120441321,3276280.4246571516,5880298.715161497
1100.0,-1347551.7037642836,3264191.660793212,5888135.400189326
1102.0,-1342606.8818183972,3252086.87763108,5895943.107250676
1104.0,-1337655.4705270103,3239966.1347060213,5903721.79815889
1106.0,-1332697.4942424044,3227829.491630201,5911471.434869949
1108.0,-1327732.9773484864,3215677.0080923936,5919191.979482647
1110.0,-1322761.9442606687,3203508.743857687,5926883.3942387635
1112.0,-1317784.4194257497,3191324.7587671923,5934545.641523233
1114.0,-1312800.4273217935,3179125.1127377492,5942178.68386432
1116.0,-1307809.992458011,3166909.865761634,5949782.483933788
1118.0,-1302813.139374639,3154679.077906264,5957357.004547072
1120.0,-1297809.89264282,3142432.809313904,5964902.208663444
1122.0,-1292800.276864483,3130171.1202013725,5972418.059386187
1124.0,-1287784.3166722222,3117894.0708597475,5979904.519962761
1126.0,-1282762.0367291772,3105601.72165407,5987361.553784966
1128.0,-1277733.4617289123,3093294.133023051,5994789.124389116
1130.0,-1272698.6163952954,3080971.365478774,6002187.195456203
1132.0,-1267657.5254823777,3068633.479606401,6009555.730812061
1134.0,-1262610.2137742736,3056280.536063877,6016894.694427528
1136.0,-1257556.7060850384,3043912.595581632,6024204.050418618
1138.0,-1252497.0272585484,3031529.7189622857,6031483.763046677
1140.0,-1247431.202168379,3019131.967080351,6038733.796718551
1142.0,-1242359.2557176838,3006719.4008819363,6045954.115986742
1144.0,-1237281.2128390737,2994292.0813844493,6053144.685549577
1146.0,-1232197.0984944946,2981850.0696762996,6060305.470251362
1148.0,-1227106.9376751063,2969393.4269166007,6067436.4350825455
1150.0,-1222010.7554011615,2956922.214334871,6074537.545179877
1152.0,-1216908.5767218831,2944436.4932307373,6081608.765826567
1154.0,-1211800.4267153433,2931936.324973636,6088650.062452441
1156.0,-1206686.3304883402,2919421.7710025134,6095661.400634101
1158.0,-1201566.313176278,2906892.892825528,6102642.746095079
1160.0,-1196440.399943043,2894349.7520197514,6109594.064705998
1162.0,-1191308.6159808824,2881792.410230868,6116515.32248472
1164.0,-1186170.9865102815,2869220.929172876,6123406.485596505
1166.0,-1181027.5367798419,2856635.3706277865,6130267.520354167
1168.0,-1175878.2920661585,2844035.7964453255,6137098.393218219
1170.0,-1170723.2776736969,2831422.2685426306,6143899.070797036
1172.0,-1165562.5189346713,2818794.8489039526,6150669.519847
1174.0,-1160396.0412089215,2806153.5995803545,6157409.707272652
1176.0,-1155223.869883789,2793498.582689409,6164119.600126843
1178.0,-1150046.0303739961,2780829.860414899,6170799.165610887
1180.0,-1144862.5481215212,2768147.495006514,6177448.371074706
1182.0,-1139673.4485954763,2755451.5487795495,6184067.18401698
1184.0,-1134478.7572919833,2742742.0841146056,6190655.572085294
1186.0,-1129278.4997340515,2730019.1634572833,6197213.503076285
1188.0,-1124072.7014714535,2717282.8493178817,6203740.944935792
1190.0,-1118861.388080602,2704533.2042710977,6210237.865758998
1192.0,-1113644.5851644264,2691770.29095572,6216704.233790575
1194.0,-1108422.318352248,2678994.1720743277,6223140.01742483
1196.0,-1103194.6132996583,2666204.910392985,6229545.185205852
1198.0,-1097961.4956883925,2653402.5687409416,6235919.705827646
1200.0,-1092722.9912262082,2640587.2100103237,6242263.548134283
1202.0,-1087479.1256467593,2627758.897155833,6248576.681120042
1204.0,-1082229.9247094728,2614917.693194441,6254859.073929544
1206.0,-1076975.4141994244,2602063.6612050845,6261110.6958579
1208.0,-1071715.6199272142,2589196.8643283616,6267331.516350848
1210.0,-1066450.5677288426,2576317.3657662254,6273521.50500489
1212.0,-1061180.2834655847,2563425.228781679,6279680.6315674335
1214.0,-1055904.7930238668,2550520.5166984717,6285808.8659369275
1216.0,-1050624.1223151416,2537603.2929007895,6291906.178163
1218.0,-1045338.2972757628,2524673.620832953,6297972.538446593
1220.0,-1040047.3438668607,2511731.563999109,6304007.917140101
1222.0,-1034751.2880742175,2498777.185962924,6310012.284747502
1224.0,-1029450.1559081416,2485810.5503472784,6315985.611924496
1226.0,-1024143.973403343,2472831.720833959,6321927.8694786355
1228.0,-1018832.7666188077,2459840.7611633516,6327839.028369461
1230.0,-1013516.5616376725,2446837.735134135,6333719.059708632
1232.0,-1008195.3845670999,2433822.706602972,6339567.934760055
1234.0,-1002869.2615381522,2420795.7394842017,6345385.624940021
1236.0,-997538.2187056664,2407756.8977495325,6351172.101817334
1238.0,-992202.2822481276,2394706.2454277324,6356927.337113437
1240.0,-986861.4783675446,2381643.8466043216,6362651.302702544
1242.0,-981515.8332893228,2368569.7654212634,6368343.970611767
1244.0,-976165.373262139,2355484.066076656,6374005.313021243
1246.0,-970810.1245578154,2342386.8128244216,6379635.302264263
1248.0,-965450.113471193,2329278.069973999,6385233.910827397
1250.0,-960085.3663200057,2316157.9018900334,6390801.111350621
1252.0,-954715.9094447544,2303026.3729920653,6396336.876627437
1254.0,-949341.7692085797,2289883.5477542225,6401841.179605002
1256.0,-943962.9719971364,2276729.4907049085,6407313.9933842495
1258.0,-938579.5442184664,2263564.2664264925,6412755.291220013
1260.0,-933191.5123028724,2250387.939554999,6418165.046521148
1262.0,-927798.9027027907,2237200.574779796,6423543.232850653
1264.0,-922401.7418926649,2224002.2368432856,6428889.823925791
1266.0,-917000.0563688189,2210792.9905405906,6434204.793618209
1268.0,-911593.8726493296,2197572.900719245,6439488.1159540545
1270.0,-906183.2172739005,2184342.0322788805,6444739.765114102
1272.0,-900768.1168037337,2171100.4501709156,6449959.71543386
1274.0,-895348.5978214034,2157848.2193982434,6455147.9414037
1276.0,-889924.6869307281,2144585.405014919,6460304.417668966
1278.0,-884496.4107566436,2131312.072125847,6465429.119030089
1280.0,-879063.7959450749,2118028.285886468,6470522.020442709
1282.0,-873626.8691628092,2104734.111502447,6475583.097017785
1284.0,-868185.6570973683,2091429.6142293594,6480612.324021706
1286.0,-862740.1864568802,2078114.8593723776,6485609.676876413
1288.0,-857290.483969952,2064789.9122859573,6490575.131159503
1290.0,-851836.5763855414,2051454.8383735237,6495508.662604345
1292.0,-846378.4904728287,2038109.7030871578,6500410.247100191
1294.0,-840916.2530210896,2024754.571927282,6505279.860692286
1296.0,-835449.8908395658,2011389.5104423454,6510117.479581975
1298.0,-829979.4307573376,1998014.5842285093,6514923.080126817
1300.0,-824504.8996231951,1984629.858929333,6519696.638840691
1302.0,-819026.32430551,1971235.4002354576,6524438.1323939
1304.0,-813543.7316921073,1957831.2738842913,6529147.537613286
1306.0,-808057.1486901359,1944417.5456596944,6533824.831482329
1308.0,-802566.6022259409,1930994.2813916628,6538469.991141257
1310.0,-797072.1192449342,1917561.5469560132,6543082.993887146
1312.0,-791573.7267114657,1904119.4082740657,6547663.817174031
1314.0,-786071.451608695,1890667.9313123287,6552212.438613004
1316.0,-780565.3209384613,1877207.182082182,6556728.835972319
1318.0,-775055.3617211555,1863737.2266395602,6561212.987177494
1320.0,-769541.6009955897,1850258.131084636,6565664.87031141
1322.0,-764024.0658188696,1836769.9615615031,6570084.463614415
1324.0,-758502.7832662635,1823272.7842578588,6574471.745484425
1326.0,-752977.780431074,1809766.665404687,6578826.694477015
1328.0,-747449.0844245078,1796251.67127594,6583149.28930553
1330.0,-741916.7223755468,1782727.868188222,6587439.508841171
1332.0,-736380.7214308179,1769195.322500469,6591697.332113101
1334.0,-730841.1087544633,1755654.100613633,6595922.738308536
1336.0,-725297.9115280107,1742104.2689703617,6600115.706772842
1338.0,-719751.156950244,1728545.8940546813,6604276.217009632
1340.0,-714200.8722370721,1714979.0423916772,6608404.248680856
1342.0,-708647.0846214,1701403.780547175,6612499.7816069
1344.0,-703089.821352998,1687820.175127422,6616562.795766675
1346.0,-697529.1096983718,1674228.2927787667,6620593.271297712
1348.0,-691964.976940632,1660628.2001873413,6624591.188496249
1350.0,-686397.4503793635,1647019.9640787402,6628556.527817326
1352.0,-680826.5573304954,1633403.6512177014,6632489.269874873
1354.0,-675252.3251261709,1619779.3284077859,6636389.395441799
1356.0,-669674.7811146155,1606147.0624910577,6640256.885450084
1358.0,-664093.9526600073,1592506.9203477637,6644091.72099086
1360.0,-658509.8671423458,1578858.9688960135,6647893.883314504
1362.0,-652922.551957321,1565203.2750914576,6651663.353830724
1364.0,-647332.0345161831,1551539.9059269675,6655400.114108642
1366.0,-641738.3422456104,1537868.9284323142,6659104.145876878
1368.0,-636141.5025875794,1524190.4096738477,6662775.43102364
1370.0,-630541.542999233,1510504.416754175,6666413.951596801
1372.0,-624938.4909527493,1496811.0168118388,6670019.689803987
1374.0,-619332.3739352102,1483110.2770209964,6673592.628012653
1376.0,-613723.2194484706,1469402.2645910964,6677132.748750172
1378.0,-608111.0550090267,1455687.046766558,6680640.034703908
1380.0,-602495.908147884,1441964.6908264486,6684114.468721299
1382.0,-596877.8064104263,1428235.2640841615,6687556.033809941
1384.0,-591256.7773562839,1414498.8338870932,6690964.713137657
